,Unnamed: 0,business_id,name,address,City,State,postal_code,latitude,longitude,stars,review_count,Business Status,categories,compliment_count,Business.Status,Special Category, Number of Cinemas nearby, Number of Beach nearby,Number of Museum nearby ,Number of ShoppingMall nearby
410,411,_A2YtPqLxss0uLhRey5yCw,The Thirsty Marlin,1023 Florida Ave,Palm Harbor,FL,34683,28.078297,-82.766384,4.0,401,Open,"Restaurants, Food, Seafood, Sushi Bars, American (New)",0,Open,Seafood,1,0,1,0
411,412,XBYalnLmnJH5OPNacRJIAA,Ladies of the Sea & Soulfood,2705 E Dr Martin Luther King Jr Blvd,Tampa,FL,33607,27.981247,-82.4294217,4.0,50,Open,"Restaurants, Seafood, Soul Food",0,Open,Seafood,0,0,3,0
412,413,m6lqjyxAKw0i_5UaREfMLQ,Frenchy’s Outpost Bar & Grill,466 Causeway Blvd,Dunedin,FL,34698,28.0507705,-82.7834045,4.0,476,Open,"American (Traditional), Nightlife, Bars, Restaurants, Seafood",1,Open,Seafood,1,1,1,0
413,414,9y9YOmix4f5xqtJi7_XgGQ,Oyster Shucker,650 Corey Ave,St. Pete Beach,FL,33706,27.7401027,-82.7533745,3.5,180,Close,"Restaurants, Seafood",0,Close,Seafood,0,0,0,0
414,415,yWy4F04qriidq4-xKm4zfQ,Sands Bistro on the Beach,691 S Gulfview Blvd,Clearwater Beach,FL,33767,27.966075,-82.824541,3.5,17,Close,"Seafood, Restaurants, Breakfast & Brunch, American (New)",0,Close,Seafood,0,0,1,0
415,416,JnKdPqmgppB0CY7EuXaSCQ,Middle Grounds Grill,10925 Gulf Blvd,Treasure Island,FL,33706,27.7708297,-82.7704488,4.0,642,Open,"Seafood, Nightlife, Bars, American (New), Restaurants, Steakhouses",0,Open,Seafood,0,0,0,0
416,417,JVTTXsPxHaQkfvFRhxhhAg,Red Lobster,8909 US Highway 19,Port Richey,FL,34668,28.286799,-82.714064,3.0,59,Open,"Seafood, Restaurants, American (Traditional)",0,Open,Seafood,0,0,1,0
417,418,3f_RZxPrl_JEcqe27kbxxw,Sandbar Grill,2602 Bayshore Blvd,Dunedin,FL,34698,28.0499496074,-82.7809771101,3.5,67,Open,"Restaurants, Seafood",0,Open,Seafood,1,0,1,0
418,419,6aClQOutEBgNxwVM2t_S9A,Fresh N Fun,5315 E Busch Blvd,Tampa,FL,33617,28.0323737,-82.3957366,3.5,16,Open,"Chicken Wings, Restaurants, Seafood",0,Open,Seafood,0,0,0,0
419,420,9ggiKdqsyuY2pqVcbIQ-tA,The Galley,27 4th St N,Saint Petersburg,FL,33701,27.77171,-82.638231,4.5,180,Open,"Seafood, Breakfast & Brunch, Beer Bar, Gastropubs, Cocktail Bars, Restaurants, Pubs, Bars, Nightlife",0,Open,Seafood,2,0,0,0
420,421,X56QPJwSU3TPbvfesuowlA,Kakachi Juicy Shrimp N Wings,"1250 Seminole Blvd, Ste 5",Largo,FL,33770,27.904455,-82.7877551,4.0,5,Open,"Restaurants, American (Traditional), Chinese, Seafood, Asian Fusion, Chicken Wings, American (New)",0,Open,Seafood,1,0,0,0
421,422,O1Cw2yzf4bCuKjbVTljqUQ,Flamestone American Grill,4009 Tampa Rd,Oldsmar,FL,34677,28.0377657,-82.6586114,4.0,519,Open,"American (Traditional), American (New), Cocktail Bars, Restaurants, Seafood, Breakfast & Brunch, Steakhouses, Gluten-Free, Nightlife, Bars",0,Open,Seafood,0,0,1,0
422,423,9jgHNGBVAkD2xMNB4j4deg,Remedy,400 N Ashley Dr,Tampa,FL,33602,27.9478687,-82.4607208,3.5,62,Open,"American (Traditional), Seafood, Cocktail Bars, Nightlife, Bars, Restaurants",0,Open,Seafood,0,2,0,0
423,424,RQWn5smjc-oVLzf3gHAnQg,Salty Shamrock,6186 N US Hwy 41,Apollo Beach,FL,33572,27.7681556,-82.3932343,3.5,114,Open,"Bars, Nightlife, Seafood, Restaurants, Irish Pub, Gastropubs",0,Open,Seafood,0,1,0,0
424,425,JtY9OkVp8lfdFVTahNjHdw,The Great Catch - Zephyrhills,5039 1st St,Zephyrhills,FL,33542,28.2309978155,-82.188840732,3.5,160,Open,"Restaurants, Seafood, Coffee & Tea, Food, Sandwiches, Barbeque",0,Open,Seafood,0,0,0,0
425,426,TohHdYYTPhrYYXNfVLzQ-A,Thai Prime Kitchen & Bar,4142 W Boy Scout Blvd,Tampa,FL,33607,27.9646925796,-82.5123414309,4.0,396,Open,"Sushi Bars, Nightlife, Seafood, Thai, Restaurants, Bars",0,Open,Seafood,1,0,0,0
426,427,k_hsCi4THQl3K5-QStOEpA,Rubio's Coastal Grill,1330 4th St N,Saint Petersburg,FL,33701,27.785875,-82.638824,4.5,45,Close,"Salad, Restaurants, Mexican, Seafood",0,Close,Seafood,2,0,3,0
427,428,ZLhu-sAejh5yGd8aV9zcGQ,Catrinas Tacos and Tequila,1611 N Howard Ave,Tampa,FL,33607,27.9570538235,-82.4828053211,3.5,225,Open,"Seafood, Diners, Food, Beer, Wine & Spirits, Restaurants, Tacos, Nightlife, Mexican, Bars",1,Open,Seafood,1,0,0,0
428,429,XH8H630zdwkFANePYmmXqQ,Red Lobster,"26320 US 19th N, COUNTRYSIDE",Clearwater,FL,33761,28.0118,-82.734786,3.0,72,Open,"Restaurants, American (Traditional), Seafood",0,Open,Seafood,1,0,0,1
429,430,w2-bb8yWX2e7nlvHzArCtQ,Backwaters on Sand Key,"1261 Gulf Blvd, Ste 130",Clearwater Beach,FL,33767,27.951998,-82.829696,3.5,332,Open,"Restaurants, Seafood",0,Open,Seafood,0,0,1,0
430,431,vXapOrwbgMis5h8NGq4S0Q,China Wok,35611 US Hwy 19 N,Palm Harbor,FL,34684,28.095462,-82.7394988,4.0,28,Open,"Soup, Restaurants, Chinese, Seafood",0,Open,Seafood,2,0,1,0
431,432,-SQ7N9P7LjZ0Th0GmXNDNw,Gyros & Seafood Express,1760 Dr Martin Luther King Jr St S,Saint Petersburg,FL,33701,27.752368,-82.64627,3.0,15,Open,"Restaurants, Seafood, Greek, Chicken Wings",0,Open,Seafood,0,0,0,0
432,433,o0kv8QGw4WhQrP6ZwcqRXQ,The Saucy Crawfish,926 E Fowler Ave,Tampa,FL,33612,28.0549592,-82.4490711,4.0,37,Open,"Seafood, Cocktail Bars, Food Delivery Services, Food, Nightlife, Event Planning & Services, Caterers, Bars, Restaurants",0,Open,Seafood,1,0,1,0
433,434,wA-oDO8OIzj57hApQW_XXQ,Carrabba's Italian Grill,1951 4th St N,Saint Petersburg,FL,33704,27.7902096,-82.6382627,3.5,133,Open,"Restaurants, Seafood, Italian",0,Open,Seafood,2,0,4,0
434,435,BiUQOBS6yS3mGWljaUcERw,Sam's Gyros and Seafood,4745 22nd Ave S,Saint Petersburg,FL,33711,27.7485497,-82.6984378,4.5,9,Open,"Food, Seafood, Restaurants, Desserts, Mediterranean, Cajun/Creole, Sandwiches",0,Open,Seafood,0,0,0,0
435,436,iwDX85LRraB9vl6J3Oo-uA,Shrimp Boat Grill,1020 Bloomingdale Ave,Valrico,FL,33596,27.894106,-82.268076,4.0,293,Open,"Cocktail Bars, Nightlife, Restaurants, Seafood, Bars, Steakhouses, Salad",0,Open,Seafood,0,0,0,0
436,437,r2XbiUhQVKXbrMXUsC88-w,Gia's Blue Water Taqueria,212 Johns Pass Boardwalk E,Madeira Beach,FL,33708,27.785901,-82.7808876,5.0,30,Close,"Mexican, Seafood, New Mexican Cuisine, Restaurants, Tacos",0,Close,Seafood,0,0,0,0
437,438,H0TidC6ft9wkTBAhsWrYLQ,Carrabba's Italian Grill,801 Providence Rd,Brandon,FL,33511,27.9252961,-82.3149616,3.5,170,Open,"Restaurants, Seafood, Italian",0,Open,Seafood,1,0,0,0
438,439,8zC6z2NCqEEgNl8_kcF9cg,Harold Seltzer's Steak House,3500 Tyrone Blvd N,Saint Petersburg,FL,33710,27.8031306,-82.7449549,3.5,302,Open,"Restaurants, Steakhouses, American (Traditional), Seafood",0,Open,Seafood,1,0,1,0
439,440,dhTqIxY42I_X3kk3xk367w,Rush Hour Chicken & Waffles,2140 34th St S,Saint Petersburg,FL,33711,27.749081,-82.679168,4.0,144,Open,"Restaurants, Southern, Seafood, Waffles, Chicken Wings, Breakfast & Brunch, Soul Food",0,Open,Seafood,0,0,0,0
440,441,thb9MKU1kOG_TZ0sn2RxcA,Cuvée 103,"2454 N McMullen Booth Rd, Unit 103",Clearwater,FL,33759,28.0112951,-82.7077912,4.5,160,Close,"Steakhouses, Wine Bars, Bars, Music Venues, Arts & Entertainment, Nightlife, Jazz & Blues, Seafood, Restaurants, American (New)",0,Close,Seafood,1,0,1,1
441,442,G-ZtHSiWOAsc4j8TVrog3w,Daiquiri Shak,678 75th Ave,Saint Petersburg,FL,33706,27.7409816,-82.7539135,2.5,7,Close,"Restaurants, Seafood",0,Close,Seafood,0,0,0,0
442,443,l0-A94eGtkP5_sWHuvxsEQ,Roxys,412 Cleveland St,Clearwater,FL,33755,27.9658613,-82.8007158,4.5,37,Open,"Nightlife, Beer Bar, Sandwiches, Bars, Restaurants, Steakhouses, Mexican, Seafood",0,Open,Seafood,0,0,0,0
443,444,czkctgqMWGNRuUiHVQxtkw,Taco Bus,9641 Gulf Blvd,Treasure Island,FL,33706,27.7555204,-82.7630476,3.0,150,Open,"Food Trucks, Event Planning & Services, Caterers, Restaurants, Mexican, Food, Seafood",0,Open,Seafood,0,0,0,0
444,445,117cztVQvB0ujB7u_wsnqw,Taste of Boston,5314 Interbay Blvd,Tampa,FL,33611,27.8892079759,-82.4807473821,3.5,158,Open,"Restaurants, Seafood, Fish & Chips, American (Traditional)",0,Open,Seafood,0,2,0,0
445,446,03dIEDBsDERr6Osmey-udQ,Steelbach at Armature Works,1910 N Ola Ave,Tampa,FL,33602,27.9611064,-82.4640636,4.0,727,Open,"Seafood, Steakhouses, Southern, American (New), Restaurants",0,Open,Seafood,0,0,2,0
446,447,M79wx7OCxE7IuwrsSoca8A,Circa 1925 @ Derby Lane,"10490 Gandy Blvd N, Fl 6",St Petersburg,FL,33702,27.8639641603,-82.628639347,3.5,24,Close,"Race Tracks, Arts & Entertainment, Restaurants, Buffets, Seafood, Burgers, Breakfast & Brunch, Sandwiches",0,Close,Seafood,0,0,3,0
447,448,XMzcXTBnGYvbSdBtx21ZGg,Chili's,5430 E Bay Dr,Clearwater,FL,33764,27.916812,-82.730495,2.5,72,Open,"Seafood, Tex-Mex, Nightlife, Burgers, Bars, American (Traditional), Restaurants",0,Open,Seafood,0,0,0,2
448,449,oQ0MQpVVyzGe_JTILubgcw,Frenchy’s To Go,26145 US Hwy 19 N,Clearwater,FL,33763,28.0099,-82.73085,4.0,45,Open,"Seafood, Sandwiches, Restaurants",0,Open,Seafood,1,0,0,1
449,450,Ijm8QKl_WS9iR4gxe7EohA,Boathouse Kitchen & Bar,6300 Gulf Blvd,St Pete Beach,FL,33706,27.734335,-82.74674,3.0,114,Close,"Barbeque, Caribbean, American (Traditional), Restaurants, Seafood, Nightlife, Bars",0,Close,Seafood,0,0,0,0
450,451,yaqoUczq_zbjXX7RCZF6Zg,Bob Heilman's Beachcomber Restaurant,447 Mandalay Ave,Clearwater Beach,FL,33767,27.9801452,-82.8268245,3.5,429,Open,"Seafood, Steakhouses, Restaurants, American (Traditional)",0,Open,Seafood,0,0,1,0
451,452,1I2lhVqj1s1j9p1I9wtkug,Catch Twenty-Three Fish Hawk,16132 Churchview Dr,Lithia,FL,33547,27.842201,-82.215455,3.0,12,Close,"Sushi Bars, Restaurants, Steakhouses, Seafood",0,Close,Seafood,0,0,0,0
452,453,HyZCLz5O3n24ne8gLgfvCQ,Stillwaters Tavern,224 Beach Dr NE,Saint Petersburg,FL,33701,27.7741594,-82.6327728,4.0,798,Open,"Bars, American (New), Restaurants, Food, Nightlife, American (Traditional), Seafood",0,Open,Seafood,2,0,0,0
453,454,vb6hIXx0dFpKGWpGlCX0tg,China One,1862 James L Redman Pkwy,Plant City,FL,33563,27.9946406,-82.1199985,2.0,6,Open,"Chinese, Soup, Restaurants, Seafood",0,Open,Seafood,0,0,0,0
454,455,JNm3kHc7Ap2HtMA2-UXJug,Gino's NY Style Pizza,35977 US Hwy 19 N,Palm Harbor,FL,34684,28.0994465,-82.7395135,4.0,82,Open,"Restaurants, Pizza, Seafood, Italian",0,Open,Seafood,2,0,1,0
455,456,_1BaLAwkmuRt7bTCk74cGA,Niko's Place Restaurant & Bar,6818 Us Hwy 19,New Port Richey,FL,34652,28.256719,-82.727207,4.0,90,Close,"Seafood, Steakhouses, Restaurants, American (New)",0,Close,Seafood,0,0,0,0
456,457,tkY5BJVXxUmP4jsKavkf2g,Big Ray's Fish Camp,6116 Interbay Blvd,Tampa,FL,33611,27.8791768124,-82.4952822636,4.5,653,Open,"Sandwiches, Seafood, Restaurants, Burgers",0,Open,Seafood,0,0,0,0
457,458,Sf9E4E8yo8actSXHFvrZbQ,Sea-Guini,430 S Gulfview Blvd,Clearwater Beach,FL,33767,27.9697078,-82.8301494,4.5,417,Open,"Seafood, American (New), Nightlife, Bars, Lounges, Restaurants, Italian",0,Open,Seafood,0,0,1,0
458,459,D1_RinQIgxGoqbNdq7KRRA,Whitney's Fresh Market,13314 US Hwy 19N,Hudson,FL,34667,28.3505963983,-82.6988856669,3.5,11,Open,"Restaurants, Seafood, Food, Specialty Food, Seafood Markets",0,Open,Seafood,0,0,0,1
459,460,Dzm1y59cLFt8OjTsZRUC6w,Circles Waterfront at Lands End Marina,1212 Apollo Beach Blvd,Apollo Beach,FL,33572,27.7803027,-82.4228172,4.0,822,Open,"Seafood, Restaurants, Steakhouses, Bars, Nightlife",1,Open,Seafood,0,1,0,0
460,461,lFxPP7RKBqLf8B-DyM5Ulw,Jimmy's Neighborhood Restaurant,1203 Gulf Rd,Tarpon Springs,FL,34689,28.1444536,-82.773836,4.5,88,Open,"Sandwiches, Pizza, Restaurants, Seafood",0,Open,Seafood,1,1,1,0
461,462,o4vxgBM0_fcwu14O_EqgMg,Jackie's Bistro,338 Corey Ave,Saint Pete Beach,FL,33706,27.742556,-82.749139,4.0,104,Close,"Gastropubs, Event Planning & Services, Bars, American (New), Diners, Caterers, Seafood, Nightlife, Cafes, Restaurants",0,Close,Seafood,0,0,0,0
462,463,sa0q1rXrJr4JZwPpHfhxSw,Down By The Bay Cafe,11720 US Hwy 19,Port Richey,FL,34668,28.3274575419,-82.6984089,4.5,42,Close,"Restaurants, Seafood, American (Traditional), Greek, Breakfast & Brunch",0,Close,Seafood,0,0,1,0
463,464,s-vz4qbjx2bqkon_v4VqdQ,The Grille At Westchase,13234 Race Track Rd,Tampa,FL,33626,28.0717721448,-82.6301741149,3.0,27,Close,"Restaurants, American (New), Seafood",0,Close,Seafood,0,0,0,0
464,465,-nC9g_6S8kPXFNyee315hA,Cafe Alfresco,344 Main St,Dunedin,FL,34698,28.0120342,-82.7889479,4.0,298,Open,"Restaurants, Seafood, American (New)",0,Open,Seafood,0,0,1,0
465,466,agVSLLsBwALvrLOr4ZzCFA,Tate Island Grill,500 Mandalay Ave,Clearwater Beach,FL,33767,27.9823492056,-82.8279574088,4.0,113,Open,"Restaurants, Seafood, American (Traditional)",0,Open,Seafood,0,0,1,0
466,467,ezB8e2rijjViprrcTdIiQQ,La Teresita Cafe,3246 W Columbus Dr,Tampa,FL,33607,27.9664282,-82.4963345,4.0,995,Open,"Bakeries, Caterers, Grocery, Cuban, Spanish, Food, Seafood, Restaurants, Event Planning & Services",0,Open,Seafood,1,0,1,0
467,468,J5SlGtKZglJk3VB6C3lrNg,Island Way Grill,20 Island Way,Clearwater,FL,33767,27.9762783,-82.817396,3.5,737,Open,"Seafood, Sushi Bars, Steakhouses, Restaurants",0,Open,Seafood,0,0,1,0
468,469,oGU1LmdbKyYm_05PN0F77Q,The Great Catch,1930 Land O Lakes Blvd,Lutz,FL,33549,28.1860893339,-82.4662884325,4.0,233,Open,"Seafood, Restaurants, American (Traditional)",0,Open,Seafood,0,0,0,2
469,470,r0t5lZ0hrO5ayCi3vx_EZw,Fetishes Dining & Wine Bar,6305 Gulf Blvd,St. Pete Beach,FL,33706,27.7347551,-82.7462401,4.5,91,Close,"Bars, Wine Bars, American (New), French, Nightlife, Seafood, Restaurants",0,Close,Seafood,0,0,0,0
470,471,hHzKMfJe7uuw_7WIEHEwBQ,PJ's Oyster Bar,415 2nd St,Indian Rocks Beach,FL,33785,27.8836444,-82.8483913,3.5,289,Open,"Bars, Seafood, Nightlife, Restaurants",0,Open,Seafood,0,0,0,0
471,472,iVWT9QjmyhONzZXZzp5x4g,Three Olives,13079 Park Blvd N,Seminole,FL,33776,27.8449228,-82.8195849,3.5,54,Close,"Bars, Restaurants, Seafood, Steakhouses, American (Traditional), Nightlife, Cocktail Bars, Lounges",0,Close,Seafood,0,0,0,0
472,473,ZFrJyM_FIVSbUiH9UVOAtQ,Long John Silver's,1707 E Fowler Ave,Tampa,FL,33612,28.0540764,-82.4400961,2.5,13,Open,"Restaurants, Seafood, Fast Food",0,Open,Seafood,1,0,1,0
473,474,P1NitWrnKZU_piv77OPiZw,Lorita’s,10278 Causeway Blvd,Tampa,FL,33619,27.9237512,-82.340296,4.5,121,Open,"Seafood, Mexican, Bubble Tea, Food, Restaurants",0,Open,Seafood,1,0,1,0
474,475,LG80KAbnjI3fICP99UE9RQ,Salem's Fresh Eats,1611 N Nebraska Ave,Tampa,FL,33602,27.9594011,-82.450806,3.0,21,Open,"Restaurants, Greek, Seafood, Mediterranean, Sandwiches, Chicken Wings",0,Open,Seafood,0,0,2,0
475,476,1gbTusC1PP8S84lp7TUxrA,Fin's,1026 Nebraska Ave,Palm Harbor,FL,34683,28.0787727,-82.7662592,4.0,110,Close,"Burgers, Seafood, American (New), Mexican, Tacos, Restaurants",0,Close,Seafood,1,0,1,0
476,477,1Vo4BLw75ntATAJHYsxO3g,Whiskey Joe's Bar & Grill - Tampa,7720 W Courtney Campbell Cswy,Tampa,FL,33607,27.9675961,-82.5730073,3.0,1368,Open,"Restaurants, Music Venues, African, Nightlife, Arts & Entertainment, American (New), American (Traditional), Bars, Burgers, Seafood, Venues & Event Spaces, Event Planning & Services",0,Open,Seafood,1,3,0,0
477,478,13RE3PJCdPhWy3ij1RW3Tg,The Cheesecake Factory,781 Brandon Town Center Mall,Brandon,FL,33511,27.931533,-82.326686,3.5,381,Open,"Food, American (New), Salad, Desserts, Restaurants, Seafood, American (Traditional)",0,Open,Seafood,2,0,0,0
478,479,EuKJQJk56lgGR-4uv4Sukw,Pollo Rumbero,2810 E Busch Blvd,Tampa,FL,33612,28.0328665,-82.427833,3.0,39,Close,"Fast Food, Spanish, Latin American, Sandwiches, Restaurants, Steakhouses, Seafood",0,Close,Seafood,0,0,2,0
479,480,KDzLMPTTLihnpcctZLmg0g,Sea Salt,183 2nd Ave N,Saint Petersburg,FL,33701,27.7738965271,-82.6350219324,3.5,447,Open,"Beer, Wine & Spirits, Nightlife, Restaurants, Seafood, Bars, Breakfast & Brunch, Italian, Food",0,Open,Seafood,2,0,0,0
480,481,n3MqfmTDhhvNG2jZXiFDpg,JinJu Korean Grill & Sushi,2700 34th St N,Saint Petersburg,FL,33713,27.796456,-82.679933,4.0,66,Open,"Restaurants, Sushi Bars, Korean, Seafood",0,Open,Seafood,2,0,2,0
481,482,pGUf3ImrffrDSucTvEakIQ,Cali's on Mandalay,608 Mandalay Ave,Clearwater Beach,FL,33767,27.9860897,-82.8267141,3.5,13,Close,"Mexican, Sushi Bars, Restaurants, Breakfast & Brunch, Seafood",0,Close,Seafood,0,0,1,0
482,483,yh5UoaJVcLQ8qKiyMkLnoA,Packards,36750 Us Hwy 19 N,Palm Harbor,FL,34684,28.114391,-82.753162,4.0,32,Open,"Steakhouses, Seafood, Restaurants",0,Open,Seafood,1,0,1,0
483,484,bZPu1IZ-KvUcX4_i454R6A,Yummy café,3949 Van Dyke Rd,Lutz,FL,33558,28.1293537,-82.5044186,4.0,19,Open,"Cafes, Seafood, Chicken Wings, Sushi Bars, Restaurants",0,Open,Seafood,0,0,0,1
484,485,jY_GGp2-_8t7dxxXaqGhmw,Main Course Restaurant and Lounge,"4205 S MacDill Ave, Suite H",Tampa,FL,33611,27.9036704417,-82.4941796314,2.5,23,Open,"Seafood, Breakfast & Brunch, Burgers, Chicken Wings, Restaurants, Soul Food",0,Open,Seafood,0,2,0,0
485,486,327aeQyV7ihYhY1GpmI8cw,Rusty Anchor John's Pass,101 John's Pass Boardwalk,Madeira Beach,FL,33708,27.785263,-82.781523,4.0,53,Close,"Restaurants, Seafood, Beer Bar, Nightlife, Beer, Wine & Spirits, Food, Bars",0,Close,Seafood,0,0,0,0
486,487,wr4tUYkhdlWs6HJNbiipSg,Skidders Restaurant,5799 Gulf Blvd,St. Pete Beach,FL,33706,27.7315442,-82.744091,4.0,615,Open,"Gluten-Free, Pizza, Italian, Seafood, American (Traditional), Mediterranean, Breakfast & Brunch, Steakhouses, Restaurants",0,Open,Seafood,0,0,0,0
487,488,hC2OW5R-r11dPF20f7HanQ,Rubio's Coastal Grill,2456 Tyrone Blvd North St,Saint Petersburg,FL,33710,27.7934048,-82.7317771,4.0,104,Close,"Salad, Restaurants, Event Planning & Services, Caterers, Seafood, Mexican",0,Close,Seafood,1,0,1,0
488,489,avJYppQ0hadLFo-XXtlXBw,Wok N Roll,4725 66th St N,Saint Petersburg,FL,33709,27.81527,-82.726694,3.5,5,Open,"Seafood, Soup, Chinese, Restaurants",0,Open,Seafood,1,0,1,0
489,490,kbW30JNLp09gN-ar2UfPhQ,Linda's Crab Shack,202 E Reynolds St,Plant City,FL,33563,28.0167656,-82.1223958,3.0,37,Open,"Beer, Wine & Spirits, Food, Seafood, Restaurants",0,Open,Seafood,0,0,0,0
490,491,RUJOrl5r8peat4UZkUBMGw,Casa Mexicana Bar & Grill,3642 W Gandy Blvd,Tampa,FL,33611,27.8931427002,-82.5040130615,4.0,96,Open,"Restaurants, Seafood, Mexican, Soup, Nightlife, Bars",0,Open,Seafood,0,0,0,0
491,492,DttoNnRRQyRoKPoun0nxwg,Ozona Blue Grilling,125 Orange St,Palm Harbor,FL,34683,28.0587522,-82.7767829,3.5,503,Open,"Seafood, Soup, Restaurants, American (New), Event Planning & Services, Caterers",0,Open,Seafood,1,0,0,0
492,493,u2h7GnJSAbH3TNVIk-Aszw,Shrimp & Co. Restaurant,2202 E 7th Ave,Tampa,FL,33605,27.960464,-82.434588,4.0,280,Open,"American (New), Restaurants, Food, Seafood",0,Open,Seafood,0,0,1,0
493,494,Ps7Q7BOKzJO4nDTUhbk43Q,Clear Sky Cafe,"490 Mandalay Ave, Ste 1",Clearwater,FL,33767,27.9819599851,-82.8272973318,4.5,1824,Open,"Restaurants, American (Traditional), Tapas/Small Plates, Seafood, Breakfast & Brunch, American (New)",0,Open,Seafood,0,0,1,0
494,495,I11fg_PDfKeCJBXrgKRW1w,Food King,"6201 Johns Rd, Ste 12",Tampa,FL,33634,28.00742,-82.5484718,2.0,33,Open,"Seafood, Restaurants, Food",0,Open,Seafood,1,2,0,1
495,496,Af9BE-7_G0Vr5xL2T0FOug,ShrimpWrecked,210 Dodecanese Blvd,Tarpon Springs,FL,34689,28.1555519,-82.758555,4.0,164,Close,"Nightlife, Cajun/Creole, Restaurants, Bars, Seafood",0,Close,Seafood,1,1,1,0
496,497,yRI3Sp1vn5X3g8auuClWlw,400 Beach Seafood & Tap House,400 Beach Dr NE,St Petersburg,FL,33701,27.7774099798,-82.6314390822,3.5,631,Open,"Bars, Seafood, Nightlife, Cocktail Bars, American (New), Restaurants, Steakhouses, American (Traditional)",0,Open,Seafood,2,0,2,0
497,498,LEAVZX4dzdo-mQoqq2IZ_Q,Hispania Tapas Bar & Cafe,34 N Ft Harrison Ave,Clearwater,FL,33755,27.9666149,-82.8001141,4.5,27,Open,"Restaurants, Venues & Event Spaces, Food, Caterers, Event Planning & Services, Party & Event Planning, Art Galleries, Seafood, Tapas Bars, Food Delivery Services, Shopping, Spanish, Sandwiches, Arts & Entertainment, Vegan, Tapas/Small Plates",0,Open,Seafood,0,0,0,0
498,499,3VqxxizqLng4-V3ZIF0bow,Crafty Crab,14391 N Dale Mabry Hwy,Tampa,FL,33618,28.0903901996,-82.4447659452,3.0,70,Open,"Seafood, Cajun/Creole, Restaurants",0,Open,Seafood,1,0,1,1
499,500,YbEVMCXzbcibj2a11Yzg1g,Shells Seafood Restaurant - South Tampa,202 S Dale Mabry Hwy,Tampa,FL,33609,27.9427456793,-82.5053379023,4.5,453,Open,"Restaurants, Seafood",0,Open,Seafood,1,0,0,0
500,501,EQP8f7Rq5KXknJixlwxZEw,Salt Rock Grill,19325 Gulf Blvd,Indian Shores,FL,33785,27.8485042,-82.8422563,4.0,1192,Open,"American (New), Steakhouses, Seafood, Restaurants",0,Open,Seafood,0,0,0,0
501,502,-2wh7NTLkWEgsrLJvilnFQ,Istanbul Mediterranean Grill & Market,8896 N Florida Ave,Tampa,FL,33604,28.0307947,-82.4598534,4.5,96,Open,"Grocery, Food, Halal, Turkish, Seafood, Sandwiches, Restaurants, Mediterranean",0,Open,Seafood,0,0,3,0
502,503,hazg2m7sdLhP2sUD4OPLmw,The Fantastic Crab Shack,1500 16th St S,Saint Petersburg,FL,33705,27.7550874568,-82.6544980332,4.5,14,Close,"Food, Restaurants, Seafood Markets, Southern, Specialty Food, Seafood",0,Close,Seafood,0,0,0,0
503,504,O6TseVPfbMQ-L9ZKgCx4Ig,Caretta On The Gulf,500 Mandalay Ave,Clearwater Beach,FL,33767,27.9827063985,-82.8271782644,4.0,286,Open,"Seafood, Restaurants, American (New), Sushi Bars, Steakhouses",0,Open,Seafood,0,0,1,0
504,505,lX5vyFhkQNEsUtmePKefWA,813 Salad And Seafood,1938 W Main St,Tampa,FL,33607,27.9567717608,-82.4804900587,3.5,16,Open,"Restaurants, Salad, Soul Food, Seafood, American (New)",0,Open,Seafood,1,0,0,0
505,506,yZu1zF8kQC0_P9ZA4wWmxA,Gulf Coast Seafood,4921 9th Ave S,Gulfport,FL,33707,27.7616092,-82.7007571,4.5,25,Open,"Food, Specialty Food, Seafood, Restaurants, Seafood Markets",0,Open,Seafood,0,0,0,0
506,507,l0WAEIdNSncWmmi9uae1_A,"Grants Crabs, Seafood & Grille",13030 Starkey Rd,Largo,FL,33773,27.8912951,-82.7628355,4.0,47,Open,"American (Traditional), Restaurants, Seafood",0,Open,Seafood,1,0,0,1
507,508,8mSDaqq5cWkN-wh6RFfeVw,Spinnakers,3128 Beach Blvd S,Gulfport,FL,33707,27.7380282,-82.7076038,3.0,59,Close,"Seafood, Restaurants, German, Comfort Food, Nightlife, Bars",0,Close,Seafood,0,0,0,0
508,509,Gz-yCWu_90HODnAlV_RDBg,Molly Goodhead's Raw Bar & Restaurant,400 Orange St,Ozona,FL,34683,28.0696364,-82.7759625,4.0,297,Open,"Seafood, Southern, Nightlife, Restaurants, Bars",0,Open,Seafood,1,1,1,0
509,510,MqdEEfSYpYcrm9Q_KArWrg,Pasadena Steak House,1530 Pasadena Ave S,South Pasadena,FL,33707,27.75256,-82.73846,3.0,40,Close,"American (Traditional), Seafood, Desserts, Food, Steakhouses, Restaurants",0,Close,Seafood,0,0,0,0
510,511,CgUDp8xXYY8DsGnvADp_Kw,Sip85,4940 Ridgemoor Blvd,Palm Harbor,FL,34685,28.0997669883,-82.691639252,4.5,117,Open,"Seafood, Wineries, Restaurants, Food, American (New), Arts & Entertainment, Steakhouses",0,Open,Seafood,1,0,0,0
511,512,xvKv0S6QIlI9lm1Y9ea0FQ,Salem's Fresh Eats,2015 N 50th St,Tampa,FL,33619,27.9628759,-82.4014447,3.5,44,Open,"Restaurants, Seafood, Salad, Diners, Greek, Fast Food, Middle Eastern, Mediterranean, Chicken Wings, Sandwiches",0,Open,Seafood,0,0,1,0
